Return Visits,Mobile Phone,Non-Mobile Phone,MOFA Page Template,Showroom Page Template,Configuration Load,DCC,Date,Carline,Visits,Unique Visitors,Share of Non-Single Page Visits,Single Page Visits,Time Spent per Visit,Bounce Rate
1,1,0,0,0,1,0,"June 05, 2022",Transporter Dropside Van,2,2,1,0,19,0
1,1,0,0,0,1,0,"June 05, 2022",Crafter,2,2,1,0,10,0
1,1,0,0,0,1,0,"June 05, 2022",Crafter Podwozie,2,2,0.5,1,288,0
1,1,0,0,0,1,0,"June 05, 2022",Caravelle,1,1,1,0,62,0
1,1,0,0,0,1,0,"June 05, 2022",Crafter Delivery Van,1,1,1,0,44,0
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,0,1,0,,,,,,,,
1,1,0,0,1,0,0,"June 05, 2022",::unspecified::,3375,3023,0.28,2443,104,0.327627628
1,1,0,0,1,0,0,"June 05, 2022",California 6.1,95,84,0.73,26,69,0.3
1,1,0,0,1,0,0,"June 05, 2022",Multivan,79,69,0.87,10,103,0.260869565
1,1,0,0,1,0,0,"June 05, 2022",California,67,65,0.88,8,80,0.263157895
1,1,0,0,1,0,0,"June 05, 2022",Caddy California,64,59,0.88,8,90,0.5
1,1,0,0,1,0,0,"June 05, 2022",Caddy,52,47,0.75,13,76,0.238095238
1,1,0,0,1,0,0,"June 05, 2022",Caravelle 6.1,32,26,0.75,8,64,0.357142857
1,1,0,0,1,0,0,"June 05, 2022",Transporter 6.1 Furgon,30,25,0.9,3,47,0.166666667
1,1,0,0,1,0,0,"June 05, 2022",Crafter Furgon,23,23,0.87,3,37,0
1,1,0,0,1,0,0,"June 05, 2022",Multivan 6.1,18,17,0.78,4,7,0
1,1,0,0,1,0,0,"June 05, 2022",Multivan 6.1 Edition,15,14,0.87,2,118,0.2
1,1,0,0,1,0,0,"June 05, 2022",Transporter 6.1 Kombi,14,11,0.79,3,43,0.1
1,1,0,0,1,0,0,"June 05, 2022",Caddy Cargo,10,7,0.8,2,105,0.25
1,1,0,0,1,0,0,"June 05, 2022",Crafter,8,7,0.62,3,6,0
1,1,0,0,1,0,0,"June 05, 2022",Caravelle,5,5,0.6,2,200,1
1,1,0,0,1,0,0,"June 05, 2022",Transporter 6.1 Skrzyniowy,3,3,1,0,11,0
1,1,0,0,1,0,0,"June 05, 2022",Transporter Delivery Van,2,2,0.5,1,7,1
1,1,0,0,1,0,0,"June 05, 2022",Crafter Delivery Van,2,2,0.5,1,25,0
1,1,0,0,1,0,0,"June 05, 2022",Crafter Podwozie,2,2,1,0,43,0
1,1,0,0,1,0,0,"June 05, 2022",Crafter Skrzyniowy,2,2,1,0,20,0
1,1,0,0,1,0,0,"June 05, 2022",Transporter Dropside Van,2,2,1,0,19,0
1,1,0,0,1,0,0,"June 05, 2022",Transporter Kombi,1,1,1,0,186,0
1,1,0,0,1,0,0,"June 05, 2022",Amarok,1,1,1,0,65,0
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,0,1,0,0,,,,,,,,
1,1,0,1,0,0,0,"June 05, 2022",::unspecified::,1236,1002,0.6,490,12,0.063993174
1,1,0,1,0,0,0,"June 05, 2022",Caravelle 6.1,2,2,0,2,5,0
1,1,0,1,0,0,0,"June 05, 2022",Caddy,1,1,0,1,2,0
1,1,0,1,0,0,0,"June 05, 2022",Multivan 6.1,1,1,1,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",California 6.1,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Multivan,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Transporter 6.1 Furgon,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Transporter 6.1 Kombi,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",California,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Caddy California,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Multivan 6.1 Edition,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Caddy Cargo,0,0,0,0,0,0
1,1,0,1,0,0,0,"June 05, 2022",Crafter Furgon,0,0,0,0,0,0
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,1,0,1,0,0,0,,,,,,,,
1,0,1,0,0,0,0,"June 05, 2022",::unspecified::,7836,6299,0.42,4565,182,0.28329586
1,0,1,0,0,0,0,"June 05, 2022",Multivan,411,302,0.84,64,495,0.144230769
1,0,1,0,0,0,0,"June 05, 2022",California 6.1,291,226,0.75,72,266,0.194805195
1,0,1,0,0,0,0,"June 05, 2022",Caddy,221,176,0.82,40,457,0.138461538
1,0,1,0,0,0,0,"June 05, 2022",Caravelle 6.1,177,108,0.78,39,661,0.160714286
1,0,1,0,0,0,0,"June 05, 2022",California,177,166,0.86,24,168,0.166666667
1,0,1,0,0,0,0,"June 05, 2022",Multivan 6.1,145,126,0.89,16,339,0.071428571
1,0,1,0,0,0,0,"June 05, 2022",Caddy California,137,123,0.85,20,199,0.35
1,0,1,0,0,0,0,"June 05, 2022",Transporter 6.1 Furgon,126,98,0.87,16,471,0.151515152
1,0,1,0,0,0,0,"June 05, 2022",Crafter Furgon,114,89,0.86,16,428,0.166666667
1,0,1,0,0,0,0,"June 05, 2022",Caddy Cargo,64,49,0.81,12,271,0.384615385
1,0,1,0,0,0,0,"June 05, 2022",Transporter 6.1 Kombi,46,36,0.91,4,568,0.071428571
1,0,1,0,0,0,0,"June 05, 2022",Multivan 6.1 Edition,33,31,0.94,2,67,0.2
1,0,1,0,0,0,0,"June 05, 2022",Crafter,21,19,0.67,7,9,0.111111111
1,0,1,0,0,0,0,"June 05, 2022",Crafter Skrzyniowy,17,12,0.88,2,204,0
1,0,1,0,0,0,0,"June 05, 2022",Transporter 6.1 Skrzyniowy,16,12,0.88,2,1071,0
1,0,1,0,0,0,0,"June 05, 2022",Crafter Podwozie,13,12,0.85,2,435,0
1,0,1,0,0,0,0,"June 05, 2022",Caravelle,12,12,0.75,3,51,0.666666667
1,0,1,0,0,0,0,"June 05, 2022",Transporter Delivery Van,11,10,0.82,2,209,0.166666667
1,0,1,0,0,0,0,"June 05, 2022",Crafter Delivery Van,7,7,0.86,1,68,0
1,0,1,0,0,0,0,"June 05, 2022",Transporter Kombi,3,3,1,0,68,0
1,0,1,0,0,0,0,"June 05, 2022",Transporter Dropside Van,2,2,1,0,19,0
1,0,1,0,0,0,0,"June 05, 2022",Amarok,1,1,1,0,65,0
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,0,,,,,,,,
1,0,1,0,0,0,1,"June 05, 2022",::unspecified::,80,75,0.93,6,187,0.065789474
1,0,1,0,0,0,1,"June 05, 2022",Multivan,8,6,1,0,181,0
1,0,1,0,0,0,1,"June 05, 2022",Transporter 6.1 Furgon,5,4,1,0,149,0
1,0,1,0,0,0,1,"June 05, 2022",Transporter 6.1 Kombi,4,3,1,0,43,0
1,0,1,0,0,0,1,"June 05, 2022",Caravelle 6.1,4,2,1,0,366,0
1,0,1,0,0,0,1,"June 05, 2022",California 6.1,4,2,1,0,74,0
1,0,1,0,0,0,1,"June 05, 2022",Multivan 6.1,4,1,1,0,117,0
1,0,1,0,0,0,1,"June 05, 2022",Caddy,3,3,1,0,162,0
1,0,1,0,0,0,1,"June 05, 2022",California,3,1,1,0,110,0
1,0,1,0,0,0,1,"June 05, 2022",Caddy California,2,2,1,0,76,0
1,0,1,0,0,0,1,"June 05, 2022",Crafter Furgon,2,2,1,0,66,0
1,0,1,0,0,0,1,"June 05, 2022",Transporter 6.1 Skrzyniowy,1,1,1,0,601,0
1,0,1,0,0,0,1,"June 05, 2022",Caddy Cargo,1,1,1,0,55,0
1,0,1,0,0,0,1,"June 05, 2022",Crafter Podwozie,1,1,1,0,37,0
1,0,1,0,0,0,1,"June 05, 2022",Transporter Delivery Van,0,0,0,0,0,0
1,0,1,0,0,1,0,"June 05, 2022",::unspecified::,1680,1380,0.77,388,280,0.003888529
1,0,1,0,0,1,0,"June 05, 2022",Multivan,247,202,0.89,26,679,0
1,0,1,0,0,1,0,"June 05, 2022",Caddy,145,122,0.91,13,587,0
1,0,1,0,0,1,0,"June 05, 2022",California 6.1,145,110,0.79,30,394,0
1,0,1,0,0,1,0,"June 05, 2022",Caravelle 6.1,124,81,0.81,23,828,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter 6.1 Furgon,94,71,0.91,8,514,0
1,0,1,0,0,1,0,"June 05, 2022",Multivan 6.1,91,80,0.96,4,427,0
1,0,1,0,0,1,0,"June 05, 2022",Crafter Furgon,79,64,0.94,5,545,0
1,0,1,0,0,1,0,"June 05, 2022",California,78,73,0.92,6,276,0
1,0,1,0,0,1,0,"June 05, 2022",Caddy California,74,68,0.86,10,260,0
1,0,1,0,0,1,0,"June 05, 2022",Caddy Cargo,39,33,0.95,2,323,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter 6.1 Kombi,29,22,0.93,2,775,0
1,0,1,0,0,1,0,"June 05, 2022",Multivan 6.1 Edition,22,21,1,0,25,0
1,0,1,0,0,1,0,"June 05, 2022",Crafter Skrzyniowy,15,11,0.87,2,215,0
1,0,1,0,0,1,0,"June 05, 2022",Crafter Podwozie,12,11,0.83,2,475,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter 6.1 Skrzyniowy,12,9,1,0,1262,0
1,0,1,0,0,1,0,"June 05, 2022",Crafter,8,7,1,0,13,0
1,0,1,0,0,1,0,"June 05, 2022",Caravelle,7,7,1,0,17,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter Delivery Van,6,5,1,0,339,0
1,0,1,0,0,1,0,"June 05, 2022",Crafter Delivery Van,5,5,1,0,99,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter Dropside Van,2,2,1,0,19,0
1,0,1,0,0,1,0,"June 05, 2022",Transporter Kombi,1,1,1,0,11,0
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,0,1,0,,,,,,,,
1,0,1,0,1,0,0,"June 05, 2022",::unspecified::,4606,4112,0.36,2962,107,0.289298401
1,0,1,0,1,0,0,"June 05, 2022",Multivan,216,197,0.93,15,78,0.181818182
1,0,1,0,1,0,0,"June 05, 2022",California 6.1,184,168,0.84,30,51,0.224137931
1,0,1,0,1,0,0,"June 05, 2022",California,148,142,0.88,18,59,0.178571429
1,0,1,0,1,0,0,"June 05, 2022",Caddy,136,118,0.85,20,94,0.166666667
1,0,1,0,1,0,0,"June 05, 2022",Caddy California,103,97,0.9,10,80,0.466666667
1,0,1,0,1,0,0,"June 05, 2022",Transporter 6.1 Furgon,79,70,0.9,8,49,0.166666667
1,0,1,0,1,0,0,"June 05, 2022",Caravelle 6.1,75,69,0.87,10,41,0.25
1,0,1,0,1,0,0,"June 05, 2022",Crafter Furgon,63,57,0.87,8,42,0.157894737
1,0,1,0,1,0,0,"June 05, 2022",Multivan 6.1,59,58,0.88,7,8,0.047619048
1,0,1,0,1,0,0,"June 05, 2022",Caddy Cargo,35,31,0.89,4,53,0.428571429
1,0,1,0,1,0,0,"June 05, 2022",Transporter 6.1 Kombi,33,28,0.91,3,65,0.083333333
1,0,1,0,1,0,0,"June 05, 2022",Multivan 6.1 Edition,33,31,0.94,2,67,0.2
1,0,1,0,1,0,0,"June 05, 2022",Crafter,21,19,0.67,7,9,0.111111111
1,0,1,0,1,0,0,"June 05, 2022",Caravelle,12,12,0.75,3,51,0.666666667
1,0,1,0,1,0,0,"June 05, 2022",Transporter Delivery Van,11,10,0.82,2,209,0.166666667
1,0,1,0,1,0,0,"June 05, 2022",Crafter Delivery Van,7,7,0.86,1,68,0
1,0,1,0,1,0,0,"June 05, 2022",Crafter Podwozie,7,7,1,0,65,0
1,0,1,0,1,0,0,"June 05, 2022",Transporter 6.1 Skrzyniowy,7,7,1,0,10,0
1,0,1,0,1,0,0,"June 05, 2022",Crafter Skrzyniowy,6,6,1,0,12,0
1,0,1,0,1,0,0,"June 05, 2022",Transporter Kombi,3,3,1,0,68,0
1,0,1,0,1,0,0,"June 05, 2022",Transporter Dropside Van,2,2,1,0,19,0
1,0,1,0,1,0,0,"June 05, 2022",Amarok,1,1,1,0,65,0
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,0,1,0,0,,,,,,,,
1,0,1,1,0,0,0,"June 05, 2022",::unspecified::,2220,1779,0.71,639,13,0.040717402
1,0,1,1,0,0,0,"June 05, 2022",Multivan,11,8,0.91,1,98,0
1,0,1,1,0,0,0,"June 05, 2022",Caravelle 6.1,6,6,0.5,3,12,0
1,0,1,1,0,0,0,"June 05, 2022",Multivan 6.1,6,5,1,0,4,0
1,0,1,1,0,0,0,"June 05, 2022",Caddy,4,4,0.5,2,2,0
1,0,1,1,0,0,0,"June 05, 2022",Transporter 6.1 Furgon,3,2,1,0,1,0
1,0,1,1,0,0,0,"June 05, 2022",Transporter 6.1 Kombi,3,2,1,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",California,3,2,1,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",Crafter Furgon,2,2,1,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",California 6.1,1,1,1,0,1,0
1,0,1,1,0,0,0,"June 05, 2022",Caddy California,1,1,1,0,1,0
1,0,1,1,0,0,0,"June 05, 2022",Caddy Cargo,1,1,1,0,1,0
1,0,1,1,0,0,0,"June 05, 2022",Transporter 6.1 Skrzyniowy,1,1,1,0,401,0
1,0,1,1,0,0,0,"June 05, 2022",Crafter Skrzyniowy,1,1,1,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",Transporter Delivery Van,0,0,0,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",Multivan 6.1 Edition,0,0,0,0,0,0
1,0,1,1,0,0,0,"June 05, 2022",Crafter,0,0,0,0,0,0
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
1,0,1,1,0,0,0,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
